"id_cust","recency","frequency","monetary"
"44220437",4,1,20850
"34220453",3,1,20850
"64220680",6,1,20850
"274220997",18,2,41700
"354221021",24,2,41700
"34221135",3,1,20850
"64221187",6,1,20850
"204221220",20,1,20850
"74224062",7,1,20850
"34224344",3,1,20850
"274224652",18,2,41700
"274224686",18,2,41700
"74224717",7,1,20850
"1384224819",138,1,11364
"34225034",3,1,20850
"34225218",3,1,20850
"64225885",6,1,20850
"284235543",28,1,20850
"34235708",3,1,20850
"274235730",21,2,41700
"304235752",24,2,41700
"274235779",22,2,41700
"74236865",7,1,20850
"74236867",7,1,20850
"34236875",3,1,20850
"74236883",7,1,20850
"74237322",7,1,20850
"74237460",7,1,20850
"574238110",5,4,30682
"194238239",19,2,13637
"184247206",18,1,20850
"64247880",6,1,20850
"54247887",5,1,20850
"74249148",7,1,20850
"74259759",7,1,20850
"284280174",28,1,20850
"1244292435",39,5,9317
"1244292435",39,5,9317
"154297138",15,1,20850
"904310647",36,5,17046
"404315299",36,2,2728
"54317622",5,2,31580
"1264325450",111,2,4546
"174331591",17,1,20850
"174331592",17,1,20850
"174331606",17,1,20850
"174331608",17,1,20850
"174331609",17,1,20850
"174331610",17,1,20850
"84331723",8,1,20850
"144331817",14,1,20850
"214332015",21,1,20850
"174332067",17,1,20850
"174332068",17,1,20850
"174332069",17,1,20850
"174332071",17,1,20850
"174332072",17,1,20850
"174332094",17,1,20850
"174332095",17,1,20850
"174332096",17,1,20850
"174332098",17,1,20850
"174332099",17,1,20850
"174332100",17,1,20850
"174332101",17,1,20850
"174332102",17,1,20850
"174332115",17,1,20850
"174332116",17,1,20850
"174332117",17,1,20850
"54332130",5,1,20850
"74332581",7,1,20850
"34332583",3,1,20850
"214332584",21,1,20850
"134333908",13,1,20850
"54334080",5,1,20850
"74334083",7,1,20850
"114334262",11,1,20850
"114334263",11,1,20850
"114334264",11,1,20850
"64335659",6,1,20850
"74335701",7,1,20850
"64341541",6,1,20850
"164341813",16,1,20850
"74342611",7,1,20850
"34343112",3,1,20850
"34343125",3,1,20850
"94343515",9,1,20850
"1394354820",112,2,2500
"204360267",20,1,20850
"64360271",6,1,20850
"174360296",17,1,20850
"214360382",21,1,20850
"294360384",24,2,41700
"94360435",9,1,20850
"34360449",3,1,20850
"94360456",9,1,20850
"34360466",3,1,20850
"64361281",6,1,20850
"374361995",21,2,41700
"184362015",18,1,20850
"34362038",3,1,20850
"74363306",7,1,20850
"84363307",8,1,20850
"74363349",7,1,20850
"94363431",9,1,20850
"64363534",6,1,20850
"34363549",3,1,20850
"74363654",7,1,20850
"74363655",7,1,20850
"34364108",3,1,20850
"84364125",8,1,20850
"274364777",9,3,62550
"174365111",17,1,20850
"64365122",6,1,20850
"174365171",17,1,20850
"1484366371",148,1,9091
"1134366474",113,1,4545
"964366925",96,1,4545
"274372868",18,2,41700
"224373021",22,1,20850
"74373609",7,1,20850
"34374472",3,1,20850
"64374507",6,1,20850
"84374642",8,1,20850
"74374716",7,1,20850
"354375179",21,2,41700
"74375344",7,1,20850
"34376574",3,1,20850
"34376675",3,1,20850
"34376869",3,1,20850
"34377206",3,1,22727
"284377854",22,2,41700
"74378031",7,1,20850
"164390341",16,1,20850
"394390784",39,1,20850
"894390922",88,5,20909
"164390941",16,1,20850
"174391005",17,1,20850
"164391171",16,1,20850
"174391901",17,1,20850
"174391907",17,1,20850
"174393262",17,1,20850
"164393264",16,1,20850
"174393273",17,1,20850
"174393275",17,1,20850
"174393277",17,1,20850
"304400549",21,2,41700
"294401432",21,2,41700
"294401434",21,2,41700
"274401476",15,2,41700
"274401510",14,2,41700
"284401521",21,2,41700
"1114408840",91,3,47727
"304415147",30,1,9091
"1424415554",114,7,90909
"1354415624",56,3,13636
"994450561",76,2,18182
"1084456969",108,1,4545
"54485661",5,1,20500
"34485754",3,1,20500
"64485776",6,1,20500
"34486175",3,1,20500
"34486291",3,1,20500
"34486332",3,1,20500
"54486371",5,1,20500
"1484506410",148,1,1136
"904508790",90,1,4545
"154526482",15,1,20850
"574527667",57,1,4545
"494555035",9,4,70454
"574561021",57,1,4545
"1014565475",101,1,11364
"884575112",88,4,8637
"734616136",73,1,9545
"374616263",37,1,20850
"894658447",89,3,35227
"164680349",16,1,20850
"364680445",15,2,41700
"904682142",90,2,2728
"274694502",24,2,41700
"134695576",13,1,20850
"724696345",72,2,2728
"414711075",40,4,5456
"564744351",55,2,45454
"584773017",58,1,9091
"54793586",5,1,11364
"884799692",88,1,27273
"1034801049",103,1,4545
"164808123",16,1,20850
"134809364",13,1,20850
"324810579",32,1,20850
"354810659",24,2,41700
"164811186",16,1,20850
"164818492",16,1,20850
"94819209",9,1,20850
"1424822849",142,4,29546
"74918376",7,1,1136
"284920835",24,2,41700
"274921187",24,2,41700
"374921304",37,1,20850
"304921387",30,1,20850
"364940483",12,2,41700
"114943402",11,1,20850
"124943539",12,1,20850
"284943731",25,2,41700
"284943956",25,2,41700
"424946600",42,1,22727
"924981108",92,1,22727
"275010233",24,2,41700
"145010353",14,1,20850
"155010933",15,1,20850
"275011335",24,2,41700
"135040142",13,1,20850
"245040273",24,1,20850
"375040330",37,1,20850
"45049334",4,3,6819
"135063426",13,1,20850
"875066726",87,1,18182
"285066981",28,1,20850
"155068880",15,1,20850
"95068987",9,1,20850
"75109131",7,1,20850
"595151401",59,1,1136
"395155235",39,1,9091
"415177181",6,3,4092
"95181666",9,1,2273
"65185187",6,1,9091
"905193131",90,1,9091
"255214004",25,1,11364
"805226060",79,2,18182
"725227718",72,1,22727
"145230107",14,1,9091
"1035231427",103,1,4545
"425231430",42,1,9091
"105236319",10,1,20850
"35236470",3,1,20850
"85236858",8,1,20850
"115236876",11,1,20850
"115236879",11,1,20850
"115237214",11,1,20850
"575244371",48,4,159090
"275249490",27,2,45454
"1485262899",136,2,5909
"385267637",38,1,1364
"415291614",41,1,1364
"795292606",32,7,62500
"865296360",46,3,7273
"885298958",88,1,9091
"1475310861",147,3,136364
"1245316849",124,1,1136
"1265334635",7,9,40911
"1165335830",116,1,2273
"1335367460",133,1,2273
"905368375",90,1,4545
"55381267",5,1,20850
"55381277",5,1,20850
"55382089",5,1,20850
"55382306",5,1,20850
"55382340",5,1,20850
"295382528",29,1,20850
"55383092",5,1,20850
"285383103",28,1,20850
"305383126",30,1,20850
"305383794",30,1,20850
"325383805",32,1,20850
"265398258",26,2,18182
"1255412427",117,2,2728
"75415714",7,1,20850
"1185428826",118,1,1136
"885458862",88,1,18182
"1065458965",106,1,1364
"685465823",68,1,4545
"65475252",6,1,2273
"145494037",14,1,20850
"55494255",5,1,20850
"65494287",6,1,20850
"175494725",17,1,20850
"75495644",7,1,20850
"1425498730",142,1,1136
"1005507158",100,1,9091
"1125552530",14,21,173866
"1015562582",101,1,1136
"825576345",25,3,4545
"885583523",88,1,4545
"905598960",90,1,4545
"1185599027",25,8,10912
"1185601162",118,1,4545
"855623668",14,3,5682
"1115643553",111,1,9091
"1135672542",113,1,2273
"1115678430",111,1,1364
"775678621",70,3,15910
"1185678764",116,10,84092
"645685997",64,1,22727
"1435692737",75,12,23861
"1405704352",140,1,27273
"1095714055",109,1,1364
"905743122",90,1,9091
"735772173",73,1,11364
"1405797458",140,1,9091
"905798703",40,2,10455
"1255863537",30,16,159091
"1035915254",82,8,85227
"765929128",76,1,2273
"1125930690",112,5,17046
"415931380",40,2,2728
"1175941714",117,4,5456
"85950208",8,3,6819
"415952931",41,1,1364
"575969735",57,1,4545
"425992416",42,1,22727
"115995649",9,8,77272
"196012277",19,1,20850
"36012327",3,1,20850
"276012375",27,1,20850
"536022220",53,1,2273
"726026145",72,1,22727
"1236026416",123,1,1136
"406027716",40,1,4545
"276030026",27,1,20850
"336030608",33,1,20850
"76033364",7,1,20850
"296033376",29,1,20850
"296034355",29,1,20850
"286034574",28,1,20850
"116034596",11,1,20850
"306034608",30,1,20850
"306034617",30,1,20850
"296035006",29,1,20850
"326035011",32,1,20850
"416055180",41,1,4545
"676084334",67,1,272727
"766094796",76,1,1364
"1476160765",75,18,60230
"416166370",41,1,1364
"1396188157",139,1,1364
"1286188219",115,5,8183
"326188535",32,1,20850
"1356191478",4,6,29547
"576192095",57,1,4545
"1196193006",119,1,4545
"516196280",51,1,1364
"606198086",60,1,2273
"906202538",90,1,54545
"366210908",36,1,20850
"1126211348",6,34,510227
"986222261",88,2,2728
"1086244400",108,1,20850
"906287207",90,1,4545
"206305290",20,1,20850
"206305510",20,1,20850
"296305511",29,1,20850
"376305569",37,1,20850
"386305574",38,1,20850
"386305808",38,1,20850
"206305975",20,1,20850
"296305977",29,1,20850
"1016321337",101,3,7273
"1506322146",150,2,45455
"386390727",38,1,20850
"1286439342",128,1,1136
"1016439531",101,1,22727
"1106467799",110,1,1364
"186517841",18,1,20850
"76517909",7,1,20850
"116518652",11,1,20850
"36518790",3,1,20850
"56518802",5,1,20500
"36518819",3,1,20500
"36518837",3,1,20500
"326518939",32,1,20850
"326518976",32,1,20850
"326519048",32,1,20850
"36519200",3,1,20850
"326519554",32,1,20850
"76519645",7,1,20850
"326519686",32,1,20850
"326519695",32,1,20850
"36519747",3,1,20500
"56519748",5,1,20500
"56519758",5,1,20500
"36519777",3,1,20500
"36519778",3,1,20500
"1036540152",103,1,4545
"416544140",41,1,1364
"1116566116",98,2,3409
"896581877",88,2,5909
"586585976",58,1,1136
"1186606263",106,2,9090
"676641634",67,1,9091
"1306642149",88,8,39090
"1016644156",4,5,11365
"1356645389",135,1,4545
"836653677",83,3,15910
"296672159",29,1,20850
"136672160",13,1,20850
"136672161",13,1,20850
"146672162",14,1,20850
"306672163",30,1,20850
"346672164",34,1,20850
"346672165",34,1,20850
"346672166",34,1,20850
"226672167",22,1,20850
"226672168",22,1,20850
"146672169",14,1,20850
"346672170",34,1,20850
"286672171",28,1,20850
"166672172",16,1,20850
"336672173",33,1,20850
"216672174",21,1,20850
"236672175",23,1,20850
"86672176",8,1,20850
"186672177",18,1,20850
"146672178",14,1,20850
"336672179",33,1,20850
"166672182",16,1,20850
"236672192",23,1,20850
"216672307",21,1,20850
"236672308",23,1,20850
"56672309",5,1,20850
"216672310",21,1,20850
"226672311",22,1,20850
"136672312",13,1,20850
"336672313",33,1,20850
"346672314",34,1,20850
"216672315",21,1,20850
"156672318",15,1,20850
"216672319",21,1,20850
"276672320",27,1,20850
"236672321",23,1,20850
"166672322",16,1,20850
"206672323",20,1,20850
"236672324",23,1,20850
"146672325",14,1,20850
"146672326",14,1,20850
"226672327",22,1,20850
"236672329",23,1,20850
"116672330",11,1,20850
"326672331",32,1,20850
"86672332",8,1,20850
"206672333",20,1,20850
"276672334",27,1,20850
"186672335",18,1,20850
"166672336",16,1,20850
"276672337",27,1,20850
"226672338",22,1,20850
"296672339",29,1,20850
"176672340",17,1,20850
"226672341",22,1,20850
"236672342",23,1,20850
"116672343",11,1,20850
"146672344",14,1,20850
"146672346",14,1,20850
"166672347",16,1,20850
"146672348",14,1,20850
"326672349",32,1,20850
"216672350",21,1,20850
"236672351",23,1,20850
"66672352",6,1,20850
"156672353",15,1,20850
"236672354",23,1,20850
"136672355",13,1,20850
"366672356",36,1,20850
"366672357",36,1,20850
"146672358",14,1,20850
"316672359",31,1,20850
"596692571",59,1,9091
"1406703900",140,1,9091
"576710127",57,1,4545
"586712498",58,1,22727
"1086718038",83,7,35228
"746733414",74,1,2273
"1186822259",118,1,1364
"1496845588",33,4,7955
"1106909086",110,1,11364
"97000801",9,1,20850
"37005059",3,1,20850
"487005271",48,2,34091
"347006749",34,1,20850
"897018977",89,3,4092
"57070383",5,3,6819
"837072444",83,1,11364
"207075821",20,1,20850
"137075841",13,1,20850
"207078248",20,1,20850
"207078601",20,1,20850
"177078686",17,1,20850
"207078864",20,1,20850
"347085730",26,3,68181
"1187117021",118,1,4545
"897122319",89,3,4092
"557123942",36,7,93182
"1437124174",143,1,22727
"1497159765",149,2,4546
"1467166415",76,6,25002
"907197565",90,1,4545
"1477211618",147,3,7273
"407214646",40,1,4545
"607234561",60,1,2273
"877238387",41,4,27272
"1407253149",7,15,31816
"1147269759",114,2,4546
"907275728",90,2,45455
"1467275966",125,5,6817
"147285096",11,3,47727
"1357289507",135,1,1136
"37318775",3,2,4546
"1197321376",119,1,2727
"1177340087",38,5,31365
"1377358961",50,28,212730
"1287491620",90,3,11819
"57492933",5,1,2273
"1447497968",49,9,25001
"1187531584",118,2,2728
"1067564647",104,2,3637
"1067564647",104,2,3637
"177590796",13,2,41700
"247590829",24,1,20850
"817595075",7,3,13637
"887598191",82,2,23863
"1507721771",125,5,40910
"177749933",17,3,5682
"1047764094",5,3,5682
"1357872319",102,5,37500
"897893607",89,1,9091
"137900060",13,1,9091
"1457925567",145,1,2273
"967926340",22,8,20454
"1377972077",137,2,2728
"897972373",89,1,9091
"417974500",41,1,1364
"1037975395",103,1,1364
"1397977256",139,1,1364
"327982701",32,1,9091
"527985846",52,1,9091
"1397989388",139,1,1364
"878000041",87,4,14773
"558004306",55,1,22727
"1388048860",137,2,2728
"1318110667",95,4,5456
"418120864",6,2,2728
"918173147",10,4,26137
"38251368",3,1,20850
"38251879",3,1,20850
"98256166",9,1,2273
"1368308025",92,2,45454
"508308738",32,7,64773
"318309298",23,2,41700
"328309747",32,1,20850
"1398310035",41,6,41820
"758310079",32,6,65911
"138311126",13,1,20850
"968318994",96,2,20455
"1198326271",96,4,8637
"1178341182",117,1,1364
"1158362285",115,1,4545
"378410071",34,2,2272
"1158415047",115,1,1364
"328419076",32,1,20850
"58421287",5,1,20850
"268426352",26,1,9091
"1408431968",35,7,25002
"1138442564",113,3,43182
"288451197",28,1,20850
"328452113",32,1,20850
"328452156",32,1,20850
"328452186",32,1,20850
"908452384",90,1,9091
"118458866",11,1,20850
"1028458971",102,1,22727
"228461524",22,1,20850
"1418505544",141,2,10227
"418532442",41,1,1364
"1178536737",117,1,1364
"908538850",90,1,4545
"1068545313",106,3,4092
"548562063",54,2,4546
"418562450",41,1,1364
"788567447",78,2,18182
"688585403",56,5,68182
"78595068",7,1,2273
"878608347",87,1,4545
"138608349",13,1,20850
"958613830",95,1,9091
"628621826",62,2,4546
"118631712",11,1,20850
"118631713",11,1,20850
"38641692",3,1,20850
"38641696",3,1,20850
"78700008",7,1,20850
"88700009",8,1,20850
"138700335",13,1,20850
"1288709367",104,7,29547
"1328709401",132,1,4545
"908720928",90,1,18182
"58753026",5,1,1136
"1018783106",101,1,22727
"78800405",7,1,20850
"1258801710",125,2,4546
"1478812369",6,32,444318
"1188850994",118,1,1364
"538851025",19,2,4546
"138853528",13,1,22727
"348854546",33,2,4546
"798864532",56,7,43183
"1348872580",134,1,1136
"1338895328",133,1,1364
"478901342",47,1,2273
"1098968524",109,4,18183
"249006373",24,2,30000
"1189034796",118,1,4545
"789042986",9,3,36364
"349047108",22,9,52272
"649051822",60,3,5682
"709075377",70,1,22727
"1379083661",137,1,1364
"1319095171",131,1,2273
"939107911",87,3,5682
"349107969",14,5,59091
"49114229",4,1,20850
"849126267",84,1,1364
"1189140799",85,4,5456
"419170620",41,1,4545
"409171583",6,7,38865
"69173413",5,2,22728
"909176492",90,1,9091
"99201382",9,1,9091
"909222574",90,1,9091
"79224002",4,3,36364
"1039229761",103,1,1136
"1269237271",98,10,21593
"909239392",90,1,9091
"69242950",5,2,22728
"259242973",6,6,54546
"949247703",94,1,1364
"1159250307",115,2,4546
"1209250340",120,1,11364
"1239250342",82,7,63637
"1239250342",82,7,63637
"419251875",41,1,1364
"799254343",73,4,65909
"929255899",81,4,15910
"1129256016",112,1,22727
"1449259057",144,1,2273
"419262407",41,1,1136
"1249266881",5,10,186362
"399268450",39,1,1364
"59268456",5,1,11364
"119276338",11,1,20850
"109276363",10,1,20850
"99276367",9,1,20850
"139276372",13,1,20850
"109276464",10,1,20850
"119277599",11,1,20850
"139277611",13,1,20850
"79277647",7,1,20850
"169277655",16,1,20850
"119277723",11,1,20850
"909284333",88,8,111820
"419292993",41,1,4545
"639329222",20,5,43181
"1399329259",88,7,17275
"49343539",4,1,2273
"1179345052",117,1,4545
"1019350137",101,1,2273
"299355228",7,5,65909
"1509360444",35,23,152273
"419371894",41,1,9091
"379376469",37,1,2273
"359395710",35,1,2273
"649404090",64,2,2728
"359447791",35,2,25000
"1129449652",10,3,13637
"599453814",59,1,11364
"909458616",90,1,9091
"399460189",36,3,47727
"689469295",68,2,13636
"309473238",30,1,22727
"409493655",40,3,4092
"889503184",88,1,27273
"1509508247",150,1,1136
"1419524313",141,2,4546
"1019530883",101,1,22727
"909531529",90,1,9091
"1069536783",106,2,2728
"1439539319",143,1,22727
"139541210",13,1,22727
"649544673",6,4,59091
"1399555316",139,1,9091
"69569526",6,1,1136
"769571853",76,1,2273
"899577807",89,1,9091
"289581971",27,4,13183
"869593388",41,6,8184
"359597455",35,2,3409
"349597622",34,1,2273
"179601245",17,1,2273
"1119608598",98,2,2272
"119618985",11,1,20850
"169619147",16,1,20850
"1129629235",40,6,65000
"69641313",6,1,20850
"99641321",9,1,20850
"69641340",6,1,20850
"69641342",6,1,20850
"69641354",6,1,20850
"79641357",7,1,20850
"79641358",7,1,20850
"79641359",7,1,20850
"79641361",7,1,20850
"79641362",7,1,20850
"79641363",7,1,20850
"79641369",7,1,20850
"79641371",7,1,20850
"79641372",7,1,20850
"79641373",7,1,20850
"199641390",19,1,20850
"79641399",7,1,20850
"59641402",5,1,20850
"59641404",5,1,20850
"69641414",6,1,20850
"69641424",6,1,20850
"69641426",6,1,20850
"69641429",6,1,20850
"69641430",6,1,20850
"69641431",6,1,20850
"59641432",5,1,20850
"69641433",6,1,20850
"69641434",6,1,20850
"69641435",6,1,20850
"69641436",6,1,20850
"69641516",6,1,20850
"89641517",8,1,20850
"99641520",9,1,20850
"99641521",9,1,20850
"99641524",9,1,20850
"99641526",9,1,20850
"99641527",9,1,20850
"99641529",9,1,20850
"99641533",9,1,20850
"99641534",9,1,20850
"89641535",8,1,20850
"99641536",9,1,20850
"99641537",9,1,20850
"99641538",9,1,20850
"99641539",9,1,20850
"99641540",9,1,20850
"99641543",9,1,20850
"99641545",9,1,20850
"99641546",9,1,20850
"99641547",9,1,20850
"99641549",9,1,20850
"99641550",9,1,20850
"99641552",9,1,20850
